jour_de_tirage;date_de_tirage;heure_de_tirage;date_de_forclusion;Numero;devise;
Jeudi   ;03/01/2013;midi;05/03/2013;3 234 775;eur;
Mercredi;02/01/2013;soir;04/03/2013;3 239 100;eur;
Mercredi;02/01/2013;midi;04/03/2013;8 298 082;eur;
Mardi   ;01/01/2013;soir;03/03/2013;7 925 865;eur;
Mardi   ;01/01/2013;midi;03/03/2013;8 397 246;eur;
Lundi   ;31/12/2012;soir;02/03/2013;4 172 130;eur;
Lundi   ;31/12/2012;midi;02/03/2013;8 507 393;eur;
Dimanche;30/12/2012;soir;01/03/2013;5 474 167;eur;
Dimanche;30/12/2012;midi;01/03/2013;4 666 358;eur;
Samedi  ;29/12/2012;soir;28/02/2013;2 618 634;eur;
Samedi  ;29/12/2012;midi;28/02/2013;0 869 484;eur;
Vendredi;28/12/2012;soir;27/02/2013;1 370 200;eur;
Vendredi;28/12/2012;midi;27/02/2013;2 081 453;eur;
Jeudi   ;27/12/2012;soir;26/02/2013;8 285 780;eur;
Jeudi   ;27/12/2012;midi;26/02/2013;4 159 389;eur;
Mercredi;26/12/2012;soir;25/02/2013;2 113 476;eur;
Mercredi;26/12/2012;midi;25/02/2013;2 318 946;eur;
Mardi   ;25/12/2012;soir;24/02/2013;7 269 092;eur;
Mardi   ;25/12/2012;midi;24/02/2013;1 075 662;eur;
Lundi   ;24/12/2012;soir;23/02/2013;7 557 556;eur;
Lundi   ;24/12/2012;midi;23/02/2013;4 961 716;eur;
Dimanche;23/12/2012;soir;22/02/2013;2 703 579;eur;
Dimanche;23/12/2012;midi;22/02/2013;7 080 271;eur;
Samedi  ;22/12/2012;soir;21/02/2013;3 165 639;eur;
Samedi  ;22/12/2012;midi;21/02/2013;8 446 969;eur;
Vendredi;21/12/2012;soir;20/02/2013;3 324 211;eur;
Vendredi;21/12/2012;midi;20/02/2013;7 178 465;eur;
Jeudi   ;20/12/2012;soir;19/02/2013;0 621 128;eur;
Jeudi   ;20/12/2012;midi;19/02/2013;7 611 571;eur;
Mercredi;19/12/2012;soir;18/02/2013;3 751 087;eur;
Mercredi;19/12/2012;midi;18/02/2013;1 523 860;eur;
Mardi   ;18/12/2012;soir;17/02/2013;2 509 981;eur;
Mardi   ;18/12/2012;midi;17/02/2013;3 077 952;eur;
Lundi   ;17/12/2012;soir;16/02/2013;0 847 308;eur;
Lundi   ;17/12/2012;midi;16/02/2013;0 412 803;eur;
Dimanche;16/12/2012;soir;15/02/2013;8 327 051;eur;
Dimanche;16/12/2012;midi;15/02/2013;7 999 957;eur;
Samedi  ;15/12/2012;soir;14/02/2013;3 360 743;eur;
Samedi  ;15/12/2012;midi;14/02/2013;4 955 899;eur;
Vendredi;14/12/2012;soir;13/02/2013;0 605 918;eur;
Vendredi;14/12/2012;midi;13/02/2013;0 959 708;eur;
Jeudi   ;13/12/2012;soir;12/02/2013;0 137 337;eur;
Jeudi   ;13/12/2012;midi;12/02/2013;3 494 231;eur;
Mercredi;12/12/2012;soir;11/02/2013;7 328 312;eur;
Mercredi;12/12/2012;midi;11/02/2013;1 042 318;eur;
Mardi   ;11/12/2012;soir;10/02/2013;2 576 011;eur;
Mardi   ;11/12/2012;midi;10/02/2013;3 181 543;eur;
Lundi   ;10/12/2012;soir;09/02/2013;4 496 170;eur;
Lundi   ;10/12/2012;midi;09/02/2013;8 617 923;eur;
Dimanche;09/12/2012;soir;08/02/2013;8 166 542;eur;
Dimanche;09/12/2012;midi;08/02/2013;1 644 995;eur;
Samedi  ;08/12/2012;soir;07/02/2013;1 421 278;eur;
Samedi  ;08/12/2012;midi;07/02/2013;0 717 046;eur;
Vendredi;07/12/2012;soir;06/02/2013;6 240 732;eur;
Vendredi;07/12/2012;midi;06/02/2013;9 731 445;eur;
Jeudi   ;06/12/2012;soir;05/02/2013;0 502 264;eur;
Jeudi   ;06/12/2012;midi;05/02/2013;9 077 841;eur;
Mercredi;05/12/2012;soir;04/02/2013;4 371 754;eur;
Mercredi;05/12/2012;midi;04/02/2013;6 068 207;eur;
Mardi   ;04/12/2012;soir;03/02/2013;0 524 279;eur;
Mardi   ;04/12/2012;midi;03/02/2013;4 520 148;eur;
Lundi   ;03/12/2012;soir;02/02/2013;6 996 141;eur;
Lundi   ;03/12/2012;midi;02/02/2013;2 037 410;eur;
Dimanche;02/12/2012;soir;01/02/2013;2 455 298;eur;
Dimanche;02/12/2012;midi;01/02/2013;5 158 272;eur;
Samedi  ;01/12/2012;soir;31/01/2013;6 912 215;eur;
Samedi  ;01/12/2012;midi;31/01/2013;7 154 213;eur;
Vendredi;30/11/2012;soir;30/01/2013;7 454 147;eur;
Vendredi;30/11/2012;midi;30/01/2013;0 929 605;eur;
Jeudi   ;29/11/2012;soir;29/01/2013;2 145 845;eur;
Jeudi   ;29/11/2012;midi;29/01/2013;9 397 994;eur;
Mercredi;28/11/2012;soir;28/01/2013;7 508 712;eur;
Mercredi;28/11/2012;midi;28/01/2013;0 957 556;eur;
Mardi   ;27/11/2012;soir;27/01/2013;7 667 504;eur;
Mardi   ;27/11/2012;midi;27/01/2013;3 224 698;eur;
Lundi   ;26/11/2012;soir;26/01/2013;7 761 054;eur;
Lundi   ;26/11/2012;midi;26/01/2013;3 137 450;eur;
Dimanche;25/11/2012;soir;25/01/2013;0 883 646;eur;
Dimanche;25/11/2012;midi;25/01/2013;7 474 396;eur;
Samedi  ;24/11/2012;soir;24/01/2013;6 721 387;eur;
Samedi  ;24/11/2012;midi;24/01/2013;9 179 769;eur;
Vendredi;23/11/2012;soir;23/01/2013;7 762 240;eur;
Vendredi;23/11/2012;midi;23/01/2013;8 664 546;eur;
Jeudi   ;22/11/2012;soir;22/01/2013;5 606 326;eur;
Jeudi   ;22/11/2012;midi;22/01/2013;1 345 320;eur;
Mercredi;21/11/2012;soir;21/01/2013;4 472 212;eur;
Mercredi;21/11/2012;midi;21/01/2013;7 236 000;eur;
Mardi   ;20/11/2012;soir;20/01/2013;5 593 381;eur;
Mardi   ;20/11/2012;midi;20/01/2013;3 340 420;eur;
Lundi   ;19/11/2012;soir;19/01/2013;5 440 491;eur;
Lundi   ;19/11/2012;midi;19/01/2013;7 300 649;eur;
Dimanche;18/11/2012;soir;18/01/2013;6 184 913;eur;
Dimanche;18/11/2012;midi;18/01/2013;9 507 148;eur;
Samedi  ;17/11/2012;soir;17/01/2013;9 057 774;eur;
Samedi  ;17/11/2012;midi;17/01/2013;8 125 833;eur;
Vendredi;16/11/2012;soir;16/01/2013;3 539 288;eur;
Vendredi;16/11/2012;midi;16/01/2013;3 203 211;eur;
Jeudi   ;15/11/2012;soir;15/01/2013;8 546 379;eur;
Jeudi   ;15/11/2012;midi;15/01/2013;2 550 309;eur;
Mercredi;14/11/2012;soir;14/01/2013;8 459 441;eur;
Mercredi;14/11/2012;midi;14/01/2013;5 213 145;eur;
Mardi   ;13/11/2012;soir;13/01/2013;1 948 674;eur;
Mardi   ;13/11/2012;midi;13/01/2013;9 121 815;eur;
Lundi   ;12/11/2012;soir;12/01/2013;0 319 653;eur;
Lundi   ;12/11/2012;midi;12/01/2013;0 880 817;eur;
Dimanche;11/11/2012;soir;11/01/2013;1 470 655;eur;
Dimanche;11/11/2012;midi;11/01/2013;2 104 354;eur;
Samedi  ;10/11/2012;soir;10/01/2013;2 772 400;eur;
Samedi  ;10/11/2012;midi;10/01/2013;7 176 313;eur;
Vendredi;09/11/2012;soir;09/01/2013;9 912 232;eur;
Vendredi;09/11/2012;midi;09/01/2013;8 803 484;eur;
Jeudi   ;08/11/2012;soir;08/01/2013;4 222 990;eur;
Jeudi   ;08/11/2012;midi;08/01/2013;9 502 013;eur;
Mercredi;07/11/2012;soir;07/01/2013;8 061 212;eur;
Mercredi;07/11/2012;midi;07/01/2013;2 296 982;eur;
Mardi   ;06/11/2012;soir;06/01/2013;1 367 045;eur;
Mardi   ;06/11/2012;midi;06/01/2013;2 505 887;eur;
Lundi   ;05/11/2012;soir;05/01/2013;6 644 811;eur;
Lundi   ;05/11/2012;midi;05/01/2013;8 159 934;eur;
Dimanche;04/11/2012;soir;04/01/2013;5 515 822;eur;
Dimanche;04/11/2012;midi;04/01/2013;8 167 538;eur;
Samedi  ;03/11/2012;soir;03/01/2013;9 044 911;eur;
Samedi  ;03/11/2012;midi;03/01/2013;0 728 277;eur;
Vendredi;02/11/2012;soir;02/01/2013;4 684 327;eur;
Vendredi;02/11/2012;midi;02/01/2013;9 089 970;eur;
Jeudi   ;01/11/2012;soir;01/01/2013;0 928 298;eur;
Jeudi   ;01/11/2012;midi;01/01/2013;7 959 078;eur;
Mercredi;31/10/2012;soir;31/12/2012;6 314 247;eur;
Mercredi;31/10/2012;midi;31/12/2012;5 317 442;eur;
Mardi   ;30/10/2012;soir;30/12/2012;7 173 119;eur;
Mardi   ;30/10/2012;midi;30/12/2012;4 605 530;eur;
Lundi   ;29/10/2012;soir;29/12/2012;9 129 136;eur;
Lundi   ;29/10/2012;midi;29/12/2012;2 357 830;eur;
Dimanche;28/10/2012;soir;28/12/2012;8 544 269;eur;
Dimanche;28/10/2012;midi;28/12/2012;6 084 217;eur;
Samedi  ;27/10/2012;soir;27/12/2012;6 839 006;eur;
Samedi  ;27/10/2012;midi;27/12/2012;6 786 518;eur;
Vendredi;26/10/2012;soir;26/12/2012;5 877 774;eur;
Vendredi;26/10/2012;midi;26/12/2012;8 253 100;eur;
Jeudi   ;25/10/2012;soir;25/12/2012;3 987 403;eur;
Jeudi   ;25/10/2012;midi;25/12/2012;3 750 897;eur;
Mercredi;24/10/2012;soir;24/12/2012;9 295 003;eur;
Mercredi;24/10/2012;midi;24/12/2012;9 923 148;eur;
Mardi   ;23/10/2012;soir;23/12/2012;8 969 251;eur;
Mardi   ;23/10/2012;midi;23/12/2012;0 817 955;eur;
Lundi   ;22/10/2012;soir;22/12/2012;2 875 016;eur;
Lundi   ;22/10/2012;midi;22/12/2012;8 205 231;eur;
Dimanche;21/10/2012;soir;21/12/2012;9 859 631;eur;
Dimanche;21/10/2012;midi;21/12/2012;7 345 615;eur;
Samedi  ;20/10/2012;soir;20/12/2012;5 310 645;eur;
Samedi  ;20/10/2012;midi;20/12/2012;8 885 016;eur;
Vendredi;19/10/2012;soir;19/12/2012;6 056 437;eur;
Vendredi;19/10/2012;midi;19/12/2012;3 561 731;eur;
Jeudi   ;18/10/2012;soir;18/12/2012;2 108 482;eur;
Jeudi   ;18/10/2012;midi;18/12/2012;4 195 355;eur;
Mercredi;17/10/2012;soir;17/12/2012;6 593 147;eur;
Mercredi;17/10/2012;midi;17/12/2012;6 957 527;eur;
Mardi   ;16/10/2012;soir;16/12/2012;5 231 458;eur;
Mardi   ;16/10/2012;midi;16/12/2012;4 368 998;eur;
Lundi   ;15/10/2012;soir;15/12/2012;7 272 160;eur;
Lundi   ;15/10/2012;midi;15/12/2012;4 971 938;eur;
Dimanche;14/10/2012;soir;14/12/2012;6 062 669;eur;
Dimanche;14/10/2012;midi;14/12/2012;6 015 573;eur;
Samedi  ;13/10/2012;soir;13/12/2012;8 688 107;eur;
Samedi  ;13/10/2012;midi;13/12/2012;9 864 665;eur;
Vendredi;12/10/2012;soir;12/12/2012;5 525 261;eur;
Vendredi;12/10/2012;midi;12/12/2012;7 477 974;eur;
Jeudi   ;11/10/2012;soir;11/12/2012;6 783 282;eur;
Jeudi   ;11/10/2012;midi;11/12/2012;8 438 699;eur;
Mercredi;10/10/2012;soir;10/12/2012;8 219 261;eur;
Mercredi;10/10/2012;midi;10/12/2012;4 121 824;eur;
Mardi   ;09/10/2012;soir;09/12/2012;0 036 906;eur;
Mardi   ;09/10/2012;midi;09/12/2012;4 513 153;eur;
Lundi   ;08/10/2012;soir;08/12/2012;8 401 696;eur;
Lundi   ;08/10/2012;midi;08/12/2012;4 784 508;eur;
Dimanche;07/10/2012;soir;07/12/2012;9 200 024;eur;
Dimanche;07/10/2012;midi;07/12/2012;8 992 435;eur;
Samedi  ;06/10/2012;soir;06/12/2012;8 636 015;eur;
Samedi  ;06/10/2012;midi;06/12/2012;2 058 453;eur;
Vendredi;05/10/2012;soir;05/12/2012;2 712 852;eur;
Vendredi;05/10/2012;midi;05/12/2012;6 116 986;eur;
Jeudi   ;04/10/2012;soir;04/12/2012;3 519 964;eur;
Jeudi   ;04/10/2012;midi;04/12/2012;6 878 461;eur;
Mercredi;03/10/2012;soir;03/12/2012;3 802 902;eur;
Mercredi;03/10/2012;midi;03/12/2012;8 014 123;eur;
Mardi   ;02/10/2012;soir;02/12/2012;5 553 237;eur;
Mardi   ;02/10/2012;midi;02/12/2012;4 621 728;eur;
Lundi   ;01/10/2012;soir;01/12/2012;2 377 090;eur;
Lundi   ;01/10/2012;midi;01/12/2012;8 731 266;eur;
Dimanche;30/09/2012;soir;30/11/2012;9 369 642;eur;
Dimanche;30/09/2012;midi;30/11/2012;3 601 132;eur;
Samedi  ;29/09/2012;soir;29/11/2012;9 527 601;eur;
Samedi  ;29/09/2012;midi;29/11/2012;3 951 314;eur;
Vendredi;28/09/2012;soir;28/11/2012;2 810 992;eur;
Vendredi;28/09/2012;midi;28/11/2012;9 205 566;eur;
Jeudi   ;27/09/2012;soir;27/11/2012;9 855 212;eur;
Jeudi   ;27/09/2012;midi;27/11/2012;2 151 570;eur;
Mercredi;26/09/2012;soir;26/11/2012;0 845 010;eur;
Mercredi;26/09/2012;midi;26/11/2012;4 861 213;eur;
Mardi   ;25/09/2012;soir;25/11/2012;8 875 995;eur;
Mardi   ;25/09/2012;midi;25/11/2012;6 028 193;eur;
Lundi   ;24/09/2012;soir;24/11/2012;1 202 994;eur;
Lundi   ;24/09/2012;midi;24/11/2012;8 870 139;eur;
Dimanche;23/09/2012;soir;23/11/2012;8 501 517;eur;
Dimanche;23/09/2012;midi;23/11/2012;6 953 256;eur;
Samedi  ;22/09/2012;soir;22/11/2012;2 649 721;eur;
Samedi  ;22/09/2012;midi;22/11/2012;8 816 610;eur;
Vendredi;21/09/2012;soir;21/11/2012;0 892 237;eur;
Vendredi;21/09/2012;midi;21/11/2012;9 736 119;eur;
Jeudi   ;20/09/2012;soir;20/11/2012;1 260 598;eur;
Jeudi   ;20/09/2012;midi;20/11/2012;0 907 542;eur;
Mercredi;19/09/2012;soir;19/11/2012;3 959 696;eur;
Mercredi;19/09/2012;midi;19/11/2012;1 271 377;eur;
Mardi   ;18/09/2012;soir;18/11/2012;2 769 306;eur;
Mardi   ;18/09/2012;midi;18/11/2012;6 050 971;eur;
Lundi   ;17/09/2012;soir;17/11/2012;5 423 254;eur;
Lundi   ;17/09/2012;midi;17/11/2012;2 674 945;eur;
Dimanche;16/09/2012;soir;16/11/2012;9 489 381;eur;
Dimanche;16/09/2012;midi;16/11/2012;2 871 683;eur;
Samedi  ;15/09/2012;soir;15/11/2012;9 800 953;eur;
Samedi  ;15/09/2012;midi;15/11/2012;6 167 821;eur;
Vendredi;14/09/2012;soir;14/11/2012;5 786 867;eur;
Vendredi;14/09/2012;midi;14/11/2012;6 212 017;eur;
Jeudi   ;13/09/2012;soir;13/11/2012;6 853 826;eur;
Jeudi   ;13/09/2012;midi;13/11/2012;8 425 946;eur;
Mercredi;12/09/2012;soir;12/11/2012;6 604 700;eur;
Mercredi;12/09/2012;midi;12/11/2012;1 549 202;eur;
Mardi   ;11/09/2012;soir;11/11/2012;5 174 192;eur;
Mardi   ;11/09/2012;midi;11/11/2012;2 261 655;eur;
Lundi   ;10/09/2012;soir;10/11/2012;2 805 721;eur;
Lundi   ;10/09/2012;midi;10/11/2012;3 417 356;eur;
Dimanche;09/09/2012;soir;09/11/2012;0 749 157;eur;
Dimanche;09/09/2012;midi;09/11/2012;1 683 530;eur;
Samedi  ;08/09/2012;soir;08/11/2012;5 131 423;eur;
Samedi  ;08/09/2012;midi;08/11/2012;4 223 610;eur;
Vendredi;07/09/2012;soir;07/11/2012;7 357 332;eur;
Vendredi;07/09/2012;midi;07/11/2012;8 326 266;eur;
Jeudi   ;06/09/2012;soir;06/11/2012;9 421 294;eur;
Jeudi   ;06/09/2012;midi;06/11/2012;8 978 011;eur;
Mercredi;05/09/2012;soir;05/11/2012;6 076 801;eur;
Mercredi;05/09/2012;midi;05/11/2012;3 259 974;eur;
Mardi   ;04/09/2012;soir;04/11/2012;6 323 929;eur;
Mardi   ;04/09/2012;midi;04/11/2012;6 072 696;eur;
Lundi   ;03/09/2012;soir;03/11/2012;6 982 530;eur;
Lundi   ;03/09/2012;midi;03/11/2012;8 221 036;eur;
Dimanche;02/09/2012;soir;02/11/2012;2 496 523;eur;
Dimanche;02/09/2012;midi;02/11/2012;2 732 556;eur;
Samedi  ;01/09/2012;soir;01/11/2012;9 057 056;eur;
Samedi  ;01/09/2012;midi;01/11/2012;6 174 928;eur;
Vendredi;31/08/2012;soir;31/10/2012;7 344 544;eur;
Vendredi;31/08/2012;midi;31/10/2012;1 540 134;eur;
Jeudi   ;30/08/2012;soir;30/10/2012;6 273 933;eur;
Jeudi   ;30/08/2012;midi;30/10/2012;1 448 963;eur;
Mercredi;29/08/2012;soir;29/10/2012;6 635 795;eur;
Mercredi;29/08/2012;midi;29/10/2012;9 584 448;eur;
Mardi   ;28/08/2012;soir;28/10/2012;8 458 665;eur;
Mardi   ;28/08/2012;midi;28/10/2012;3 873 455;eur;
Lundi   ;27/08/2012;soir;27/10/2012;8 402 059;eur;
Lundi   ;27/08/2012;midi;27/10/2012;7 442 681;eur;
Dimanche;26/08/2012;soir;26/10/2012;5 837 066;eur;
Dimanche;26/08/2012;midi;26/10/2012;2 616 597;eur;
Samedi  ;25/08/2012;soir;25/10/2012;4 984 160;eur;
Samedi  ;25/08/2012;midi;25/10/2012;7 013 397;eur;
Vendredi;24/08/2012;soir;24/10/2012;5 811 887;eur;
Vendredi;24/08/2012;midi;24/10/2012;6 589 205;eur;
Jeudi   ;23/08/2012;soir;23/10/2012;6 555 170;eur;
Jeudi   ;23/08/2012;midi;23/10/2012;5 470 131;eur;
Mercredi;22/08/2012;soir;22/10/2012;2 717 544;eur;
Mercredi;22/08/2012;midi;22/10/2012;9 984 053;eur;
Mardi   ;21/08/2012;soir;21/10/2012;1 219 336;eur;
Mardi   ;21/08/2012;midi;21/10/2012;9 103 010;eur;
Lundi   ;20/08/2012;soir;20/10/2012;2 496 685;eur;
Lundi   ;20/08/2012;midi;20/10/2012;6 407 844;eur;
Dimanche;19/08/2012;soir;19/10/2012;3 259 809;eur;
Dimanche;19/08/2012;midi;19/10/2012;4 467 626;eur;
Samedi  ;18/08/2012;soir;18/10/2012;1 358 218;eur;
Samedi  ;18/08/2012;midi;18/10/2012;4 258 759;eur;
Vendredi;17/08/2012;soir;17/10/2012;3 495 769;eur;
Vendredi;17/08/2012;midi;17/10/2012;7 961 055;eur;
Jeudi   ;16/08/2012;soir;16/10/2012;6 243 735;eur;
Jeudi   ;16/08/2012;midi;16/10/2012;3 465 105;eur;
Mercredi;15/08/2012;soir;15/10/2012;7 255 649;eur;
Mercredi;15/08/2012;midi;15/10/2012;6 263 802;eur;
Mardi   ;14/08/2012;soir;14/10/2012;5 567 090;eur;
Mardi   ;14/08/2012;midi;14/10/2012;1 023 196;eur;
Lundi   ;13/08/2012;soir;13/10/2012;2 037 035;eur;
Lundi   ;13/08/2012;midi;13/10/2012;1 730 847;eur;
Dimanche;12/08/2012;soir;12/10/2012;9 660 031;eur;
Dimanche;12/08/2012;midi;12/10/2012;5 335 178;eur;
Samedi  ;11/08/2012;soir;11/10/2012;0 643 900;eur;
Samedi  ;11/08/2012;midi;11/10/2012;2 350 031;eur;
Vendredi;10/08/2012;soir;10/10/2012;5 966 072;eur;
Vendredi;10/08/2012;midi;10/10/2012;2 284 814;eur;
Jeudi   ;09/08/2012;soir;09/10/2012;3 973 286;eur;
Jeudi   ;09/08/2012;midi;09/10/2012;2 400 637;eur;
Mercredi;08/08/2012;soir;08/10/2012;1 380 189;eur;
Mercredi;08/08/2012;midi;08/10/2012;3 769 649;eur;
Mardi   ;07/08/2012;soir;07/10/2012;9 462 667;eur;
Mardi   ;07/08/2012;midi;07/10/2012;3 058 055;eur;
Lundi   ;06/08/2012;soir;06/10/2012;2 765 900;eur;
Lundi   ;06/08/2012;midi;06/10/2012;3 846 875;eur;
Dimanche;05/08/2012;soir;05/10/2012;8 639 717;eur;
Dimanche;05/08/2012;midi;05/10/2012;6 200 581;eur;
Samedi  ;04/08/2012;soir;04/10/2012;0 297 870;eur;
Samedi  ;04/08/2012;midi;04/10/2012;7 150 496;eur;
Vendredi;03/08/2012;soir;03/10/2012;3 267 290;eur;
Vendredi;03/08/2012;midi;03/10/2012;6 735 458;eur;
Jeudi   ;02/08/2012;soir;02/10/2012;5 335 378;eur;
Jeudi   ;02/08/2012;midi;02/10/2012;0 507 052;eur;
Mercredi;01/08/2012;soir;01/10/2012;9 710 044;eur;
Mercredi;01/08/2012;midi;01/10/2012;8 819 260;eur;
Mardi   ;31/07/2012;soir;30/09/2012;0 010 934;eur;
Mardi   ;31/07/2012;midi;30/09/2012;6 653 006;eur;
Lundi   ;30/07/2012;soir;29/09/2012;2 450 765;eur;
Lundi   ;30/07/2012;midi;29/09/2012;3 856 305;eur;
Dimanche;29/07/2012;soir;28/09/2012;6 325 795;eur;
Dimanche;29/07/2012;midi;28/09/2012;3 300 754;eur;
Samedi  ;28/07/2012;soir;27/09/2012;7 220 192;eur;
Samedi  ;28/07/2012;midi;27/09/2012;6 169 906;eur;
Vendredi;27/07/2012;soir;26/09/2012;4 350 557;eur;
Vendredi;27/07/2012;midi;26/09/2012;7 791 667;eur;
Jeudi   ;26/07/2012;soir;25/09/2012;1 871 264;eur;
Jeudi   ;26/07/2012;midi;25/09/2012;4 646 882;eur;
Mercredi;25/07/2012;soir;24/09/2012;7 158 807;eur;
Mercredi;25/07/2012;midi;24/09/2012;0 777 211;eur;
Mardi   ;24/07/2012;soir;23/09/2012;1 993 644;eur;
Mardi   ;24/07/2012;midi;23/09/2012;0 794 751;eur;
Lundi   ;23/07/2012;soir;22/09/2012;6 893 955;eur;
Lundi   ;23/07/2012;midi;22/09/2012;0 938 617;eur;
Dimanche;22/07/2012;soir;21/09/2012;6 973 274;eur;
Dimanche;22/07/2012;midi;21/09/2012;2 436 523;eur;
Samedi  ;21/07/2012;soir;20/09/2012;6 850 701;eur;
Samedi  ;21/07/2012;midi;20/09/2012;9 247 787;eur;
Vendredi;20/07/2012;soir;19/09/2012;6 510 354;eur;
Vendredi;20/07/2012;midi;19/09/2012;3 779 003;eur;
Jeudi   ;19/07/2012;soir;18/09/2012;3 660 454;eur;
Jeudi   ;19/07/2012;midi;18/09/2012;2 252 984;eur;
Mercredi;18/07/2012;soir;17/09/2012;3 882 601;eur;
Mercredi;18/07/2012;midi;17/09/2012;7 331 949;eur;
Mardi   ;17/07/2012;soir;16/09/2012;3 141 721;eur;
Mardi   ;17/07/2012;midi;16/09/2012;2 491 939;eur;
Lundi   ;16/07/2012;soir;15/09/2012;9 794 558;eur;
Lundi   ;16/07/2012;midi;15/09/2012;1 203 252;eur;
Dimanche;15/07/2012;soir;14/09/2012;6 798 519;eur;
Dimanche;15/07/2012;midi;14/09/2012;3 053 544;eur;
Samedi  ;14/07/2012;soir;13/09/2012;4 839 333;eur;
Samedi  ;14/07/2012;midi;13/09/2012;1 223 210;eur;
Vendredi;13/07/2012;soir;12/09/2012;8 928 846;eur;
Vendredi;13/07/2012;midi;12/09/2012;9 957 183;eur;
Jeudi   ;12/07/2012;soir;11/09/2012;5 259 922;eur;
Jeudi   ;12/07/2012;midi;11/09/2012;5 529 865;eur;
Mercredi;11/07/2012;soir;10/09/2012;2 595 340;eur;
Mercredi;11/07/2012;midi;10/09/2012;7 078 841;eur;
Mardi   ;10/07/2012;soir;09/09/2012;6 056 843;eur;
Mardi   ;10/07/2012;midi;09/09/2012;8 591 019;eur;
Lundi   ;09/07/2012;soir;08/09/2012;4 087 111;eur;
Lundi   ;09/07/2012;midi;08/09/2012;4 101 984;eur;
Dimanche;08/07/2012;soir;07/09/2012;3 927 392;eur;
Dimanche;08/07/2012;midi;07/09/2012;6 535 321;eur;
Samedi  ;07/07/2012;soir;06/09/2012;1 468 208;eur;
Samedi  ;07/07/2012;midi;06/09/2012;5 407 608;eur;
Vendredi;06/07/2012;soir;05/09/2012;3 149 214;eur;
Vendredi;06/07/2012;midi;05/09/2012;2 736 867;eur;
Jeudi   ;05/07/2012;soir;04/09/2012;5 869 973;eur;
Jeudi   ;05/07/2012;midi;04/09/2012;1 992 833;eur;
Mercredi;04/07/2012;soir;03/09/2012;3 028 426;eur;
Mercredi;04/07/2012;midi;03/09/2012;0 142 932;eur;
Mardi   ;03/07/2012;soir;02/09/2012;2 120 641;eur;
Mardi   ;03/07/2012;midi;02/09/2012;0 985 039;eur;
Lundi   ;02/07/2012;soir;01/09/2012;2 527 677;eur;
Lundi   ;02/07/2012;midi;01/09/2012;5 783 546;eur;
Dimanche;01/07/2012;soir;31/08/2012;1 294 118;eur;
Dimanche;01/07/2012;midi;31/08/2012;9 211 747;eur;
Samedi  ;30/06/2012;soir;30/08/2012;2 202 765;eur;
Samedi  ;30/06/2012;midi;30/08/2012;9 519 362;eur;
Vendredi;29/06/2012;soir;29/08/2012;6 684 473;eur;
Vendredi;29/06/2012;midi;29/08/2012;5 262 647;eur;
Jeudi   ;28/06/2012;soir;28/08/2012;5 036 540;eur;
Jeudi   ;28/06/2012;midi;28/08/2012;0 562 600;eur;
Mercredi;27/06/2012;soir;27/08/2012;9 400 437;eur;
Mercredi;27/06/2012;midi;27/08/2012;5 875 662;eur;
Mardi   ;26/06/2012;soir;26/08/2012;6 562 264;eur;
Mardi   ;26/06/2012;midi;26/08/2012;9 530 240;eur;
Lundi   ;25/06/2012;soir;25/08/2012;7 373 491;eur;
Lundi   ;25/06/2012;midi;25/08/2012;3 201 095;eur;
Dimanche;24/06/2012;soir;24/08/2012;5 807 739;eur;
Dimanche;24/06/2012;midi;24/08/2012;0 767 970;eur;
Samedi  ;23/06/2012;soir;23/08/2012;0 109 461;eur;
Samedi  ;23/06/2012;midi;23/08/2012;3 164 264;eur;
Vendredi;22/06/2012;soir;22/08/2012;7 410 189;eur;
Vendredi;22/06/2012;midi;22/08/2012;4 316 302;eur;
Jeudi   ;21/06/2012;soir;21/08/2012;0 138 368;eur;
Jeudi   ;21/06/2012;midi;21/08/2012;6 362 071;eur;
Mercredi;20/06/2012;soir;20/08/2012;2 006 198;eur;
Mercredi;20/06/2012;midi;20/08/2012;9 334 278;eur;
Mardi   ;19/06/2012;soir;19/08/2012;7 546 083;eur;
Mardi   ;19/06/2012;midi;19/08/2012;7 531 878;eur;
Lundi   ;18/06/2012;soir;18/08/2012;4 425 287;eur;
Lundi   ;18/06/2012;midi;18/08/2012;2 601 386;eur;
Dimanche;17/06/2012;soir;17/08/2012;3 238 577;eur;
Dimanche;17/06/2012;midi;17/08/2012;7 483 391;eur;
Samedi  ;16/06/2012;soir;16/08/2012;8 817 552;eur;
Samedi  ;16/06/2012;midi;16/08/2012;9 807 817;eur;
Vendredi;15/06/2012;soir;15/08/2012;8 967 765;eur;
Vendredi;15/06/2012;midi;15/08/2012;5 756 414;eur;
Jeudi   ;14/06/2012;soir;14/08/2012;9 377 867;eur;
Jeudi   ;14/06/2012;midi;14/08/2012;1 999 040;eur;
Mercredi;13/06/2012;soir;13/08/2012;2 540 206;eur;
Mercredi;13/06/2012;midi;13/08/2012;2 953 752;eur;
Mardi   ;12/06/2012;soir;12/08/2012;2 235 686;eur;
Mardi   ;12/06/2012;midi;12/08/2012;3 539 126;eur;
Lundi   ;11/06/2012;soir;11/08/2012;1 738 221;eur;
Lundi   ;11/06/2012;midi;11/08/2012;3 880 262;eur;
